title,pubDate,link,description,imageLink,imageDescription
She climbed Everest nine times and set a world record – so why doesn’t she have sponsors?,"Thu, 31 Oct 2019 02:00:21 -0400",https://news.yahoo.com/she-climbed-everest-nine-times-060021913.html,"Lhakpa Sherpa works for minimum wages and currently washes dishes, as she trains for her 10th Everest summit with no endorsement deals, no nutritionist and no trainerLhakpa Sherpa in Talcott Mountain state park in Simsbury, Connecticut, where she hikes to prepare for her 10th summit of Everest in the spring of 2020. Photograph: Kayana Szymczak/The GuardianI reach Lhakpa Sherpa’s West Hartford apartment at noon on an overcast Sunday in Connecticut. She bounds out of the front door, embraces me, and welcomes me inside. The small apartment is dimly lit. The living room has a few chairs, and a wall of sports medals from her two daughters’ 5Ks and gymnastic meets.Lhakpa was the first Nepalese woman to summit Everest and descend alive, which she accomplished in the spring of 2000. With nine summits, she holds the world record for women. She plans to summit the world’s highest mountain again in the spring of 2020, but as an unsponsored athlete and single mother of three, it’s difficult to afford training and travel. She currently works at Whole Foods washing dishes, making minimum wage. Unable to afford or drive a car, she walks to work and occasionally takes an Uber to training destinations.Sitting in her living room, I’m struck by her achievements – but also her lack of resources. How is it that a woman with such demonstrated accomplishment and skill is without sponsorship, and must risk nearly everything to continue to climb the Himalayan mountains she loves?Lhakpa makes tea while I chat with her 13-year-old daughter, Shiny, who – more fluent in technology and the English language – acts as her mother’s manager and occasional translator.“What’s it like for you,” I ask, “when your mother is away on an expedition?”> I want to show the world I can do it. I want to show women who look like me that they can do it, too.She turns her phone over in her hands. “It’s hard,” she says. “I’m proud of her, but I worry.” Each climbing season, six to 10 climbers die on the mountain.Everest expeditions last upwards of two months, usually in May, and there are only occasional opportunities to communicate via satellite phone and Skype. Avalanches, like the one that hit base camp in 2015, have kept them out of contact for weeks at a time.“I’m very good with the mountain,” Lhakpa says, bringing me a hot cup of tea, offering her warm smile. She has a long, lush ponytail and bright eyes. “I go, but I know I will come home. I have to come home.” She looks reassuringly at Shiny.Lhakpa, 45, grew up in Balakharka, a village in the Makalu region of the Nepalese Himalayas, where her father owned tea houses, and her mother still lives. Lhakpa tells me she isn’t sure of her exact age, as there were no birth certificates, and all of her mother’s 11 children were born at home. As a child, Lhakpa had no electricity, and young girls did not attend school.Lhapka Sherpa prepares tea at her home in West Hartford. Photograph: Kayana Szymczak/The Guardian“You see my family on television,” she says. “Sherpas. Climbing Everest.” Her brother Mingma Gelu Sherpa directs an expedition outfitter in Kathmandu. Her oldest brother has summited “10 or 11 times,” she says. Another brother has summited eight times, her youngest brother five, and a sister has summited once.“If there weren’t any Sherpas,” she tells me, “nobody could climb Everest”.She worries when people say that anyone can climb Everest if they have the money – she’s heard people say that it’s just a matter of putting one foot in front of the other, and that Sherpas will do all the work. An average climb with a western outfitter costs upwards of $50,000, while a Nepalese outfitter costs upwards of $30,000.She has seen firsthand all the ways people can die on Everest: avalanches, falls, the thin air of the dead zone. Climbers must occasionally pass bodies, of which there are over a 100 on the mountain. (Bodies are dangerous to take down and doing so requires the effort of at least five sherpas.) Sherpas pass through the Khumbu icefall roughly 40 times just to make sure tourists have the supplies and ropes they need. If you spend enough time in the icefall, she says, you are guaranteed to die.“Why do we do this job?” she asks. “Because the alternative is to make money growing potatoes.”For Lhakpa, to say climbing Everest is easy is an insult. The fact that it is said at all reveals the problematic ways privilege has woven itself into adventure culture.Lhakpa Sherpa and her daughter Shiny, who says of her mother: ‘I’m proud of her, but I worry.’ Photograph: Kayana Szymczak/The Guardian•••Serena Williams won the Australian Open while 23 weeks pregnant; Lhakpa Sherpa summited Everest eight months after the birth of her first child, and again while two months pregnant with Shiny.But unlike Williams, Lhakpa has no endorsement deals, no nutritionist, no trainer. She can’t afford to train full time, or much at all, because she works constantly in order to pay her rent.When she leaves her hourly jobs for climbing expeditions, she risks homelessness. When she returns, she picks up as much work as she can, working as a cashier at 7-Eleven and cleaning houses. “I never tell them about Everest,” she says, recounting a time when an employer realized that the woman mopping his floor was a world-renowned athlete.When I approached her for an interview, I asked her if we could hike together. As we prepare to leave for the walk, I notice that the grommet on Lhakpa’s hiking boots is broken, and she struggles to lace them. I’ve seen athletes with lesser accomplishments – but a higher number of Instagram followers – receive impressive amounts of free gear. Lhakpa mentions that her worn, orange Osprey backpack has summited Everest at least twice.Lhakpa Sherpa in 2006, when she broke her own record for the most Everest summits by a woman. Photograph: Prakash Mathema/AFP/GettyIn an era where many organizations profess a desire to diversify outdoors culture, it is difficult to process that such an accomplished athlete – with an authentic connection to the place she climbs - remains unsupported. I presume the root cause is that Lhakpa is not traditionally marketable, and brands want maximum visibility. She doesn’t have a curated Instagram presence. She’s a middle-aged woman of color, an immigrant single mother who speaks in broken English. She doesn’t exude “stoke”. She’s known to climb slowly on the lower slopes, at the advice of the Icefall Doctors, the Sherpas who manage the ropes and ladders over deep crevasses.In person, Lhakpa’s words are laced with intelligence and humor, and her passion for climbing is evident. “This is my gift,” she says of climbing. Though she would have liked to become a doctor or pilot in another life, she knows her talent is getting herself and others on top of some of the world’s largest peaks. Though Black Diamond sponsored an earlier climb, Lhakpa is currently without support.Her dream is to summit Everest in May 2020, followed by K2, a mountain whose summit once eluded her because of inclement weather. She knows this plan is ambitious, if not crazy. “All extreme athletes are crazy,” she says. “But I want to show the world I can do it. I want to show women who look like me that they can do it, too.”•••We take an easy hike on Talcott Mountain, a place she often goes with friends for a quick walk. She occasionally stops to place her hand on a rock face. We talk about the sounds of Everest, particularly the groaning ice. She shows me how she sleeps in a tent on the coldest nights, with her hands clasped underneath her body in the sleeping bag.Lhakpa began climbing in the same way many of her siblings and cousins did, helping an uncle move equipment for tourists on Makalu at 15, serving as a kitchen hand and porter. She says she was a tomboy, and that her mother worried she would never get married. She met her first husband on the mountain, and they moved to the United States in 2002. They often climbed together, until the relationship turned violent.> Climbing is my way out of washing dishes. It is the way to make a better life for the girlsIn 2004, her husband notoriously struck her on Everest, continuing a pattern of abuse that began upon the birth of their first child and continued on expeditions and at home. A difficult few years followed, with the family’s fortunes falling; by 2012 they were on food stamps. After further attacks, hospitalizations, and a stay at a shelter, the couple divorced, and Lhakpa was awarded full custody of the girls.I first learned about Lhakpa years ago, through the story of the 2004 climb, and have thought several times how damaging to her climbing career it must have been. She was forced to endure physical and emotional hardship in front of her professional community, and did not have the ability to control the public narrative. She left her marriage with no financial resources and two dependents. (Her oldest child, Nima, a son from another relationship, is now an adult.) She undoubtedly lost good climbing years to adversity, and yet her commitment to climbing persists.It has always seemed unfair to me to ask female athletes and artists about their marriage and children. Were the “great” male explorers of the past – or even the present – asked as often about how their children are cared for during an adventure, or if it’s OK to take certain risks – but to leave Lhakpa’s marriage and children out of the picture would perhaps be to hide one of her greatest challenges, and most profound motivations.“Climbing is my way out of washing dishes,” Lhakpa tells me. “It is the way to make a better life for the girls.”•••Lhakpa Sherpa: ‘If you don’t trust, you die.’ Photograph: Kayana Szymczak/The GuardianAs we walk the well-worn paths of Talcott Mountain back to my car, Shiny becomes concerned about mosquitoes. “I don’t want you to get EEE when you’re out hiking,” she tells Lhakpa. I think about how difficult it must be to process the risks her mother takes, all while knowing her lifetime record of resilient comebacks. They look out for each other. Even when Lhakpa is posing for photographs at an outlook, she has one eye on her youngest daughter, and cautions her against stepping too close to the ridge line.Lhakpa and I talk about the difference between climbing Everest as a Sherpa, and as a climber. One you do for someone else, and the other you do for yourself. She expresses a moving amount of devotion to the clients Sherpas guide to the summit.“You make a promise,” she says, “and you keep it.” Lhakpa talks a lot about trust – trusting herself, trusting the climbing partner she’s tethered to, trusting the mountain. “If you don’t trust,” she says, “you die.”“I’m a small mouse climbing a big mountain,” Lhakpa tells me. Her relationship with the mountain is reverent, as if she’s in conversation with it. “Share with the mountain,” she says. “If you’re scared, your fear scares the mountain.” She even delayed 2019’s planned climb because of her beloved father’s death. “I didn’t want to carry the sadness,” she says. “It would not be safe.”When we get back to the apartment, Lhakpa shows me her boots and insulated Red Fox suit. “I look like a bear,” she says, slipping into the gear, which is reminiscent of a wearable sleeping bag. During climbing season, the temperatures on Everest’s summit range from -4F to -31F.Lhakpa displays the 50-year-old oxygen mask she wears because she says it’s more reliable than the new ones. Photograph: Kayana Szymczak/The GuardianShe also wears a 50-year-old oxygen mask, because she believes it’s more reliable than the new ones. “I need smart students,” she says, asking me if I can find someone to design a better mask based on the old models. I picture a group of bright minds at MIT listening to this woman – this expert – who has grown up on the mountain and knows what climbers need as they step into the thin air of Everest.These are the other things Lhakpa wants: sponsorship for her historic 10th climb. Time to train and build her guiding business, Cloudscape Climbing. A life spent on the mountains and not cleaning dishes and taking out trash. A book and documentary about her life. Money to help send her bright daughters to college.“These are not quick dreams,” she adds. “They are long dreams.”Lhakpa has always worked hard to survive, and to subvert expectations. In the past, people have discounted the summits of Sherpas, saying that their familiarity with the altitude and location somehow diminishes the accomplishment. Lhakpa, who dared to step outside of a service culture and climb for herself, wants a 10th summit, and is serious about advancing her record.When I ask Shiny what she admires most about her mother, she pauses. “There is so much,” she says, her voice shaking. “But I would have to say her confidence.”Lhakpa is self-conscious of her hands, dried from washing dishes, and the jobs she must work in order to support her family. She is also driven to inspire others, particularly women and single parents. “I would like to hide in the mountain,” Lhakpa confesses on our descent, aware of her humble circumstances. “But I have to show my face here.”",http://l.yimg.com/uu/api/res/1.2/aTsrZU.6T7nrIx0cghr9Rw--/YXBwaWQ9eXRhY2h5b247aD04Njt3PTEzMDs-/https://media.zenfs.com/en-GB/the_guardian_765/924e3a16db3b93dd3a85bbed5207015e,She climbed Everest nine times and set a world record – so why doesn’t she have sponsors?
U.S. Navy Beware! Russian Submarines Surge Into the Atlantic,"Thu, 31 Oct 2019 03:24:00 -0400",https://news.yahoo.com/u-navy-beware-russian-submarines-072400651.html,The Russian navy in mid-October 2019 sortied eight submarines in the country’s biggest undersea exercise since the Cold War.,http://l2.yimg.com/uu/api/res/1.2/bi4TcYlAoP1s_M9PvaD4zQ--/YXBwaWQ9eXRhY2h5b247aD04Njt3PTEzMDs-/https://media.zenfs.com/en/the_national_interest_705/723f75445632ef8d61a19a10be6803ae,U.S. Navy Beware! Russian Submarines Surge Into the Atlantic
Graphic: Examining the weapons and tactics used by police and protesters in Hong Kong,"Thu, 31 Oct 2019 07:05:57 -0400",https://news.yahoo.com/reuters-graphic-examining-weapons-tactics-110557306.html,"As the showdown between police and protesters in Hong Kong has intensified, officers have used increasing force, deploying an arsenal of crowd-control weapons, including tear gas, pepper spray, rubber bullets, sponge grenades and bean bag rounds.  Protesters have also stepped up their actions, hurling petrol bombs, vandalizing mainland Chinese banks and businesses believed to be pro-Beijing, throwing bricks at police stations and battling officers in the streets, sometimes with metal bars.  Reuters scrutinized hundreds of images of the protests, as well as dozens of police reports and video footage, and combined this research with reporting on the ground to document the weapons used by the police and protesters, and how the violence has increased from day to day.",http://l2.yimg.com/uu/api/res/1.2/MsMyTzr8Yfqznh55nb3s0A--/YXBwaWQ9eXRhY2h5b247aD04Njt3PTEzMDs-/https://media.zenfs.com/en-US/reuters.com/2843751ef05664b974ff5d0d076da81a,Graphic: Examining the weapons and tactics used by police and protesters in Hong Kong
Authorities Identify ‘Fly Creek Jane Doe’ Through DNA and Now the Real Questions Start,"Thu, 31 Oct 2019 09:13:07 -0400",https://news.yahoo.com/authorities-identify-fly-creek-jane-131307745.html,"On a chilly February Sunday in 1980, a father and son panning for gold along Fly Creek in Clark County, Washington, kicked up the remains of a human skeleton that appeared to have been buried in a shallow grave. They called the authorities who came to collect the skull and what bones hadn’t been dragged away by animals, and were able to use the remains to construct a facial reconstruction that produced a picture of a teenage girl. Detectives were able to deduce that she died from a cause that did not seem natural. Calls for information, searches through missing persons reports, and detective work turned up nothing. No one seemed to miss the teen, dubbed the ‘Fly Creek Jane Doe,’ and, for the last 40 years, that is as far as the case went–until now.This summer Clark County detectives decided to post a DNA sample from the old remains to the Virginia-based Parabon NanoLabs, a public genealogy database that has had recent success closing old cold cases. The lab found a tie to a distant cousin of a teen named Sandra “Sandy” Renee Morden who said she was last seen in 1977–three years before her skeletal remains were found. Courtesy of Clark County SheriffThe Oregonian then dug up an old birthday announcement that was tied to the case. On April 29, 1977, in the classified section of the paper, a tiny ad appeared that said: “Sandra Renee Morden, Happy 15th Birthday. Love Always—Mom.” Such published greetings were a common way to mark a birthday or anniversary in the era before Facebook and other social media. Morden’s parents were divorced, according to the DNA-linked cousin, who does not want to be named and who provided Clark County cold-case detective Lindsay Schultz with the only clues the teen’s life. Schultz told the Oregonian that Morden was a “latchkey kid” who was mostly “unsupervised.” There is no indication that the parents filed a missing persons report, and, as Schultz says, “We didn’t have [the National Crime Information Center] at that time.” The detective says Morden’s parents came from the San Francisco area and settled in Portland. They split up in the early 1970s, and did not communicate with each other. The girl’s mother, identified as Kathryn Irene Morden, apparently lost custody and the cousin said Sandy most often stayed with her father, identified as Andrew Bain Morden, a Marine Corps veteran who fought in the Korean War. Schultz says she likely fell through the cracks when one parent thought the other had her. She last attended Wilson High School in Portland. Schultz told the Oregonian that the father likely thought she was with her mother. He had left her alone for an extended period of time and when he came back, she was gone, so he assumed she had gone to her mother’s home. “We don’t know for certain,” Schultz says. “We know that’s what family members believe.”Both parents are dead, so there is no way to confirm what either of them knew. Schultz told the Oregonian that it is the birthday greeting that bothers him most. It was posted around the time the extended family says she disappeared. “Was it just a mom who loved her daughter–or did her mom know something and put it out there for that reason?” Schultz said. “It’s one of those two, right? You ponder it. You look at it and you think, ‘What does it mean?’”Now detectives are looking for the missing puzzle pieces. They are calling on anyone who might have any information about Morden, her parents, or how she might have died to contact the Clark County Medical Examiner's Office or Clark County Sheriff's Office Cold Case Tip Line.Read more at The Daily Beast.Got a tip? Send it to The Daily Beast hereGet our top stories in your inbox every day. Sign up now!Daily Beast Membership: Beast Inside goes deeper on the stories that matter to you. Learn more.",http://l1.yimg.com/uu/api/res/1.2/SDZIwGol7i490n6I1E3hMQ--/YXBwaWQ9eXRhY2h5b247aD04Njt3PTEzMDs-/https://media.zenfs.com/en-US/thedailybeast.com/3aad454293f39aeae0ac3a45c8f7da7d,Authorities Identify ‘Fly Creek Jane Doe’ Through DNA and Now the Real Questions Start
India Farmers Plan Nationwide Protest Against 16-Nation Trade Deal,"Thu, 31 Oct 2019 08:50:07 -0400",https://news.yahoo.com/india-farmers-plan-nationwide-protest-125007797.html,"(Bloomberg) -- Terms of Trade is a daily newsletter that untangles a world embroiled in trade wars. Sign up here. India’s farmers’ organizations have planned a nationwide protest on Nov. 4 to demand that the government of Prime Minister Narendra Modi keep agriculture out of a 16-nation trade agreement currently being negotiated in Thailand.The All India Kisan Sangharsh Coordination Committee, an umbrella organization of about 250 farmers unions from across the country, said that they will burn effigies depicting the China-backed Regional Comprehensive Economic Partnership or RCEP, to mark their protest and warn the government.Indian farmers won’t be able to compete should the country agree to cut duties for agricultural and dairy products in the proposed trade pact, said V.M. Singh, a convener of the the farmers’ group. Imports of dairy and agricultural products including wheat, cotton and oil seeds would affect the livelihood of millions of Indian farmers, he said.The government should defer signing of the agreement and hold consultations with farmers, state governments and other stake holders before taking a final decision, said Singh. “We have to stop RCEP,” he said.It is not clear yet what terms India will agree to in order to join what could become the world’s largest trade deal. The final stage of negotiations have begun in Bangkok and Indian trade minister Piyush Goyal will travel for the ministerial meeting there on Nov. 1. The nations are seeking to conclude the negotiations by November end.To contact the reporter on this story: Bibhudatta Pradhan in New Delhi at bpradhan@bloomberg.netTo contact the editors responsible for this story: Ruth Pollard at rpollard2@bloomberg.net, Muneeza Naqvi, Abhay SinghFor more articles like this, please visit us at bloomberg.com©2019 Bloomberg L.P.",http://l1.yimg.com/uu/api/res/1.2/GF2o4tZmPCtqpE8IuBOemg--/YXBwaWQ9eXRhY2h5b247aD04Njt3PTEzMDs-/https://media.zenfs.com/en/bloomberg_politics_602/38b9b9b23d04b76ac5ea78347d209b84,India Farmers Plan Nationwide Protest Against 16-Nation Trade Deal
Striking Chicago teachers: We&#39;ll return if classes made up,"Thu, 31 Oct 2019 10:50:59 -0400",https://news.yahoo.com/striking-chicago-teachers-well-return-132350719.html,"The union representing 25,000 striking Chicago teachers voted to approve a tentative contract agreement with city officials but refused to end a strike that has canceled two weeks of classes unless the city's mayor adds school days to cover that lost time.  Elected delegates for the Chicago Teachers Union voted Wednesday night to accept a tentative agreement with the nation's third-largest school district but say they won't come back without Mayor Lori Lightfoot's commitment.  The union also encouraged members to fill the streets outside City Hall on Thursday, hoping to pressure Lightfoot into accepting its terms.",http://l2.yimg.com/uu/api/res/1.2/wHNKF.spntsmd2dxw8BNyA--/YXBwaWQ9eXRhY2h5b247aD04Njt3PTEzMDs-/https://media.zenfs.com/en/ap.org/80c07a1af9294f6ce1b88a5874ebb122,Striking Chicago teachers: We'll return if classes made up
Convicted rapist mistakenly released from Georgia prison captured in Kentucky,"Thu, 31 Oct 2019 08:30:00 -0400",https://news.yahoo.com/convicted-rapist-mistakenly-released-georgia-123000391.html,"Tony Maycon Munoz-Mendez was serving a life sentence in Georgia when he was released ""in error."" Authorities captured him in Kentucky Wednesday.",http://l2.yimg.com/uu/api/res/1.2/YoEbsalyavrYoNwveoHhzg--/YXBwaWQ9eXRhY2h5b247aD04Njt3PTEzMDs-/https://media.zenfs.com/en-us/usa_today_news_641/72a486a1d22695356eaf40bde507240f,Convicted rapist mistakenly released from Georgia prison captured in Kentucky
"UPDATE 1-Body believed to be missing British woman, 21, found off Cambodia","Thu, 31 Oct 2019 07:37:46 -0400",https://news.yahoo.com/1-body-believed-missing-british-113746232.html,"Cambodian authorities found a body floating near the Thai border on Thursday that is believed to be a 21-year-old British woman who went missing last week from a beach party in a coastal area popular with backpackers, police said.  Amelia Bambridge's disappearance prompted a search with divers, land-based teams and police drones after her purse was found on a beach with her mobile phone and watch inside.  Cambodian maritime authorities located the body in waters near the Thai border, about 100 kilometres (62 miles) away from where she had disappeared last week, said Chuon Narin, police chief of the Preah Sihanouk province.",,"UPDATE 1-Body believed to be missing British woman, 21, found off Cambodia"
"Photos show Paradise, California, one year after the worst US wildfire in a century killed 85 people and destroyed a community","Thu, 31 Oct 2019 07:01:10 -0400",https://news.yahoo.com/photos-show-paradise-california-one-110110569.html,"The cleanup in Paradise, California, shows no sign of ending. 18,000 buildings were razed by the Camp Fire, and residents must start from scratch.",http://l1.yimg.com/uu/api/res/1.2/PCMbfOGgiQrP9wsDr6LBRw--/YXBwaWQ9eXRhY2h5b247aD04Njt3PTEzMDs-/https://media.zenfs.com/en-US/insider_articles_922/09fe4ea1b28d747b58b045d99bbd1dee,"Photos show Paradise, California, one year after the worst US wildfire in a century killed 85 people and destroyed a community"
"KGB Judged ‘Comrade V.V. Putin’ a Disciplined, Conscientious Spy","Thu, 31 Oct 2019 06:46:29 -0400",https://news.yahoo.com/kgb-judged-comrade-v-v-104629972.html,"(Bloomberg) -- Russian President Vladimir Putin was “prompt, disciplined and conscientious” as a spy in the KGB, according to a declassified profile from the Soviet Union’s feared security service.“Comrade V.V. Putin constantly improves his ideological and political standards,” according to the document exhibited at the Central State Archive for Historical-Political Documents of St. Petersburg, the Russian leader’s home city. “He’s actively engaged in party education work.”The profile, which is also on show at a Moscow exhibition of “outstanding figures” of modern Russian history, describes Putin as “morally upstanding” and enjoying “well-deserved authority among colleagues,” noting that he won a judo championship in 1978.Putin joined the KGB in 1975 after graduating from the law faculty of Leningrad State University, located in what’s now St. Petersburg, and served as a spy for more than 15 years until the Soviet Union’s collapse in 1991. Putin asked to become a KGB officer even before he finished school, according to his Kremlin biography, which cites him saying his view of the organization “was based on idealistic stories I heard about intelligence.”He served in Dresden in East Germany from 1985 until 1990, rising to the rank of lieutenant colonel during a largely undistinguished stint, and was awarded a bronze medal for service to the National People’s Army of the German Democratic Republic. He headed the Federal Security Service, the main successor agency of the KGB, in 1998-1999 before President Boris Yeltsin made him prime minister and named Putin as his chosen successor. Putin was elected president in 2000.The KGB’s appraisal of Putin, which appears to be from the late 1970s or early 1980s, was absolutely standard and showed that he hadn’t stood out or achieved anything in particular, according to Alexei Kondaurov, a former KGB general. “Usually we wrote ‘morally upstanding’ when there was nothing else to say,” he said.Still, there’s been “colossal” public interest in the document, shown as part of commemorations of the archive’s 90th anniversary, said Olga Bobrova, deputy head of the institution.To contact the reporters on this story: Irina Reznik in Moscow at ireznik@bloomberg.net;Henry Meyer in Moscow at hmeyer4@bloomberg.netTo contact the editors responsible for this story: Gregory L. White at gwhite64@bloomberg.net, Tony Halpin, Paul AbelskyFor more articles like this, please visit us at bloomberg.com©2019 Bloomberg L.P.",http://l.yimg.com/uu/api/res/1.2/kJfS_a3lsxwsLmK3nqmkSw--/YXBwaWQ9eXRhY2h5b247aD04Njt3PTEzMDs-/https://media.zenfs.com/en/bloomberg_politics_602/3343959f3d0120edaf7d32af41ccf2fc,"KGB Judged ‘Comrade V.V. Putin’ a Disciplined, Conscientious Spy"
Third deadly quake in weeks hits south Philippines,"Thu, 31 Oct 2019 06:25:57 -0400",https://news.yahoo.com/deadly-quake-hits-south-philippines-043327444.html,"A powerful earthquake struck the southern Philippines on Thursday, killing at least five people and sparking searches of seriously damaged buildings that had already been rattled by two previous deadly tremors in recent weeks.  The 6.5 magnitude quake hit the island of Mindanao, the US Geological Survey said, causing locals to run to safety in the same area where a strong tremor killed eight people on Tuesday.",http://l1.yimg.com/uu/api/res/1.2/oxJU6vOIe9DkaGFCYNFTBg--/YXBwaWQ9eXRhY2h5b247aD04Njt3PTEzMDs-/http://media.zenfs.com/en_us/News/afp.com/7204c1bd2a1dbd11425cb4611ee082b5910fb343.jpg,Third deadly quake in weeks hits south Philippines
"House Democrats face question: Impeach Pence, or make him president?","Thu, 31 Oct 2019 05:00:38 -0400",https://news.yahoo.com/house-democrats-face-question-impeach-pence-or-make-him-president-090012685.html,"If the House approves impeachment, and if the Senate votes to remove Trump, Pence would become president. Would he make a better president?",http://l1.yimg.com/uu/api/res/1.2/Z3VG5Hx16YaZq2pevUBETg--/YXBwaWQ9eXRhY2h5b247aD04Njt3PTEzMDs-/https://media-mbst-pub-ue1.s3.amazonaws.com/creatr-images/2019-10/deb28d30-fb5b-11e9-bfef-ef163d511377,"House Democrats face question: Impeach Pence, or make him president?"
Chris Christie Is Among Lawyers Reaping $15 Million in 1MDB Deal,"Thu, 31 Oct 2019 09:33:49 -0400",https://news.yahoo.com/chris-christie-among-lawyers-reaping-133349408.html,"(Bloomberg) -- The biggest recovery ever from an American anti-corruption crackdown is proving lucrative for former New Jersey Governor Chris Christie.A major deal struck by the U.S. for fugitive financier Jho Low to give up almost $1 billion in assets allegedly stolen from a Malaysian investment fund comes with a provision to pay his lawyers. As part of the 1MDB settlement, the Justice Department allowed for $15 million to be paid to a group advising Jho Low, including the law firm Christie set up after two terms as New Jersey’s governor.Those proceeds will come from Jho Low’s stake in EMI Music Publishing, which has grown to about $415 million. That investment ballooned after he initially put in a little more than $100 million stolen from 1MDB, according to prosecutors. The two sides agreed to the provision to allow the lawyers to extract fees from Low, whose assets and accounts have been seized or monitored by authorities across the world.“We were pleased to help negotiate this historic resolution in order to preserve the tremendous value of assets involved,” Christie said in a statement after the Justice Department announced the settlement agreement on Wednesday. It still needs approval from a federal judge.Christie, who ran for the Republican presidential nomination in 2016 before dropping out and endorsing Donald Trump, set up his own law firm last year, the Christie Law Firm LLC. The other firms that will receive proceeds of the 1MDB deal for legal expenses are Kobre & Kim LLP and Lowenstein Sandler LLP.The agreement comes even before the criminal charges against Low have been resolved. In the settlement, the Justice Department cautioned that the released funds should be used only for the Low family’s legal fees and costs related to the lawsuits, and can’t be routed back to Low or his family.To contact the reporter on this story: Sridhar Natarajan in New York at snatarajan15@bloomberg.netTo contact the editors responsible for this story: Michael J. Moore at mmoore55@bloomberg.net, Daniel Taub, David S. JoachimFor more articles like this, please visit us at bloomberg.com©2019 Bloomberg L.P.",http://l.yimg.com/uu/api/res/1.2/PbVaTWepxvVbXr53TcCujQ--/YXBwaWQ9eXRhY2h5b247aD04Njt3PTEzMDs-/https://media.zenfs.com/en/bloomberg_politics_602/f6e0823b2c5d5c67a6bef851e5731153,Chris Christie Is Among Lawyers Reaping $15 Million in 1MDB Deal
Lost WW2 British submarine found sunk off the coast of Malta,"Thu, 31 Oct 2019 08:31:06 -0400",https://news.yahoo.com/lost-ww2-british-submarine-found-123106914.html,"The wreck of a British submarine, which vanished at the height of World War Two, has been discovered lying at the bottom of the sea off Malta, university marine archaeologists said on Thursday.  HMS Urge had been based with other submarines in Malta and had carried out several deadly missions when the British navy ordered it and rest of the flotilla to redeploy to Egypt because of a relentless German siege of the Mediterranean island.  A team from the University of Malta, which has spent two decades surveying the local seas, said that at the request of the grandson of Urge's commander, they combed an area this summer that had once been heavily mined by Nazi forces.",http://l1.yimg.com/uu/api/res/1.2/FZxjIrmw6SEu7pgPuJ12Ng--/YXBwaWQ9eXRhY2h5b247aD04Njt3PTEzMDs-/https://media.zenfs.com/en-US/reuters.com/9b6aac7c625ca08de253ee3be2688b2a,Lost WW2 British submarine found sunk off the coast of Malta
